,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
847,34,No,Travel_Frequently,Research & Development,1,Bachelors,Medical,1,1184,Very High,Male,Medium,Junior,Healthcare Representative,Low,Single,5343,0,No,20,Outstanding,High,0,14,3,Better,13,9,4,9
848,35,No,Travel_Frequently,Research & Development,4,Masters,Other,1,1185,Very High,Male,Medium,Entry Level,Laboratory Technician,Very High,Married,2376,1,No,13,Excellent,Medium,1,2,2,Best,2,2,2,2
849,43,Yes,Travel_Rarely,Sales,9,Bachelors,Marketing,1,1188,Low,Female,Low,Junior,Sales Executive,High,Single,5346,8,No,13,Excellent,Medium,0,7,2,Good,4,3,1,3
850,32,No,Non-Travel,Sales,2,Below College,Life Sciences,1,1190,High,Female,High,Entry Level,Sales Representative,Low,Divorced,2827,1,No,12,Excellent,High,3,1,3,Better,1,0,0,0
851,56,No,Travel_Rarely,Research & Development,4,Masters,Technical Degree,1,1191,Very High,Female,High,Executive,Manager,Low,Divorced,19943,4,No,13,Excellent,Very High,1,28,2,Better,5,2,4,2
852,29,No,Travel_Rarely,Research & Development,6,Below College,Medical,1,1192,Medium,Female,High,Entry Level,Laboratory Technician,Very High,Married,3131,1,No,13,Excellent,Low,1,10,5,Better,10,8,0,8
853,19,No,Travel_Rarely,Research & Development,9,College,Life Sciences,1,1193,High,Male,High,Entry Level,Research Scientist,Low,Single,2552,1,No,25,Outstanding,High,0,1,4,Better,1,1,0,0
854,45,No,Travel_Rarely,Research & Development,7,Bachelors,Medical,1,1195,Low,Female,High,Entry Level,Research Scientist,High,Married,4477,4,Yes,19,Excellent,High,1,7,2,Good,3,2,0,2
855,37,No,Travel_Rarely,Research & Development,1,Bachelors,Life Sciences,1,1196,Very High,Female,Medium,Junior,Manufacturing Director,Very High,Married,6474,1,No,13,Excellent,Medium,1,14,2,Good,14,8,3,11
856,20,No,Travel_Rarely,Research & Development,3,Bachelors,Life Sciences,1,1198,Low,Male,Medium,Entry Level,Laboratory Technician,High,Single,3033,1,No,12,Excellent,Low,0,2,2,Good,2,2,1,2
857,44,Yes,Travel_Rarely,Research & Development,10,Masters,Life Sciences,1,1200,High,Male,High,Entry Level,Research Scientist,High,Single,2936,1,Yes,11,Excellent,High,0,6,4,Better,6,4,0,2
858,53,No,Travel_Rarely,Research & Development,7,College,Medical,1,1201,Very High,Female,High,Executive,Manager,High,Divorced,18606,3,No,18,Excellent,Medium,1,26,6,Better,7,7,4,7
859,29,No,Travel_Rarely,Research & Development,15,Below College,Life Sciences,1,1202,Medium,Female,Low,Entry Level,Research Scientist,Very High,Married,2168,0,Yes,18,Excellent,Low,1,6,2,Good,5,4,1,3
860,22,Yes,Travel_Frequently,Research & Development,3,Masters,Life Sciences,1,1203,High,Male,Medium,Entry Level,Research Scientist,Very High,Married,2853,0,Yes,11,Excellent,Medium,1,1,5,Better,0,0,0,0
861,46,No,Travel_Rarely,Sales,2,Bachelors,Marketing,1,1204,High,Female,High,Manager,Manager,Low,Married,17048,8,No,23,Outstanding,Low,0,28,2,Better,26,15,15,9
862,44,No,Non-Travel,Research & Development,17,Bachelors,Life Sciences,1,1206,Very High,Male,Low,Entry Level,Research Scientist,High,Single,2290,2,No,13,Excellent,Very High,0,6,3,Better,0,0,0,0
863,33,No,Travel_Rarely,Human Resources,2,Bachelors,Human Resources,1,1207,Medium,Male,High,Entry Level,Human Resources,High,Married,3600,1,No,13,Excellent,Very High,1,5,2,Better,5,4,1,4
864,41,Yes,Non-Travel,Research & Development,5,College,Life Sciences,1,1210,Low,Male,Medium,Entry Level,Research Scientist,Low,Divorced,2107,6,No,17,Excellent,Low,1,5,2,Bad,1,0,0,0
865,30,No,Travel_Rarely,Sales,29,Masters,Life Sciences,1,1211,High,Male,High,Junior,Sales Executive,Low,Divorced,4115,8,No,19,Excellent,High,3,8,3,Better,4,3,0,3
866,40,No,Travel_Frequently,Sales,2,Masters,Medical,1,1212,Medium,Male,High,Junior,Sales Executive,Medium,Married,4327,5,No,12,Excellent,Very High,3,5,2,Better,0,0,0,0
867,50,No,Travel_Frequently,Research & Development,2,Bachelors,Medical,1,1215,Very High,Female,High,Manager,Manager,Low,Married,17856,2,No,22,Outstanding,High,1,32,3,Better,2,2,2,2
868,28,No,Travel_Rarely,Research & Development,19,Masters,Medical,1,1216,Very High,Male,Medium,Entry Level,Laboratory Technician,Low,Married,3196,1,No,12,Excellent,High,3,6,2,Better,6,5,3,3
869,46,No,Travel_Rarely,Research & Development,15,College,Life Sciences,1,1217,Very High,Male,High,Executive,Research Director,Medium,Married,19081,5,No,11,Excellent,Low,1,25,2,Better,4,2,0,3
870,35,No,Travel_Rarely,Sales,17,Masters,Life Sciences,1,1218,High,Male,High,Junior,Sales Executive,Low,Married,8966,3,Yes,15,Excellent,Very High,3,15,2,Better,7,7,1,7
871,24,Yes,Travel_Rarely,Research & Development,17,College,Life Sciences,1,1219,Very High,Female,High,Entry Level,Laboratory Technician,Medium,Married,2210,1,No,13,Excellent,Low,1,1,3,Bad,1,0,0,0
872,33,No,Travel_Frequently,Sales,25,Bachelors,Medical,1,1220,Medium,Female,High,Junior,Sales Executive,High,Married,4539,1,No,12,Excellent,Low,1,10,3,Good,10,7,0,1
873,36,No,Travel_Rarely,Research & Development,6,Masters,Life Sciences,1,1221,High,Male,Low,Entry Level,Laboratory Technician,High,Divorced,2741,1,No,14,Excellent,High,1,7,4,Better,7,7,1,7
874,30,No,Travel_Rarely,Research & Development,7,Masters,Life Sciences,1,1224,High,Male,High,Junior,Laboratory Technician,High,Divorced,3491,1,No,13,Excellent,Low,3,10,4,Good,10,7,8,9
875,44,No,Travel_Rarely,Research & Development,29,Masters,Other,1,1225,Very High,Male,High,Junior,Research Scientist,Very High,Single,4541,1,No,25,Outstanding,Medium,0,20,3,Better,20,11,13,17
876,20,No,Travel_Rarely,Sales,21,Bachelors,Marketing,1,1226,High,Male,Very High,Entry Level,Sales Representative,Very High,Single,2678,1,No,17,Excellent,Very High,0,2,2,Better,2,1,2,2
877,46,No,Travel_Rarely,Research & Development,2,Masters,Technical Degree,1,1228,Very High,Male,High,Junior,Manufacturing Director,Very High,Divorced,7379,2,No,11,Excellent,High,1,12,3,Good,6,3,1,4
878,42,No,Non-Travel,Human Resources,2,Phd,Medical,1,1231,Very High,Male,Very High,Junior,Human Resources,Low,Married,6272,7,No,16,Excellent,Low,1,10,3,Best,4,3,0,3
879,60,No,Travel_Rarely,Sales,7,Masters,Marketing,1,1233,Medium,Male,Very High,Junior,Sales Executive,Very High,Divorced,5220,0,Yes,18,Excellent,Medium,1,12,3,Better,11,7,1,9
880,32,No,Travel_Frequently,Research & Development,13,Bachelors,Other,1,1234,High,Female,Medium,Entry Level,Laboratory Technician,Medium,Married,2743,1,No,20,Outstanding,High,1,2,2,Better,2,2,2,2
881,32,No,Travel_Frequently,Research & Development,2,College,Life Sciences,1,1235,Very High,Female,High,Junior,Research Scientist,High,Single,4998,4,Yes,14,Excellent,Very High,0,10,2,Better,8,7,0,7
882,36,No,Travel_Rarely,Research & Development,1,Bachelors,Technical Degree,1,1237,High,Female,Low,Senior,Manufacturing Director,Low,Divorced,10252,2,Yes,21,Outstanding,High,1,17,2,Better,7,7,7,7
883,33,No,Travel_Rarely,Research & Development,9,Bachelors,Medical,1,1238,Low,Male,High,Entry Level,Research Scientist,Very High,Married,2781,0,No,13,Excellent,Medium,1,15,5,Better,14,10,4,10
884,40,No,Travel_Rarely,Sales,10,Bachelors,Technical Degree,1,1239,Medium,Female,Medium,Junior,Sales Executive,Medium,Divorced,6852,7,No,12,Excellent,Medium,1,7,2,Best,5,1,1,3
885,25,No,Travel_Rarely,Sales,10,Masters,Life Sciences,1,1240,High,Male,High,Junior,Sales Executive,Very High,Single,4950,0,No,14,Excellent,Medium,0,5,4,Better,4,3,1,1
886,30,No,Travel_Rarely,Research & Development,1,Bachelors,Medical,1,1241,Very High,Male,High,Entry Level,Research Scientist,Medium,Married,3579,0,Yes,21,Outstanding,Low,1,12,2,Better,11,9,5,7
887,42,No,Travel_Frequently,Research & Development,26,Phd,Medical,1,1242,Low,Female,High,Senior,Research Director,Low,Married,13191,3,Yes,17,Excellent,High,0,20,6,Better,1,0,0,0
888,35,No,Non-Travel,Sales,8,College,Marketing,1,1243,High,Female,Medium,Senior,Sales Executive,Very High,Married,10377,4,Yes,11,Excellent,Medium,1,16,6,Good,13,2,4,12
889,27,No,Travel_Rarely,Research & Development,14,Bachelors,Life Sciences,1,1244,Low,Male,High,Entry Level,Research Scientist,Low,Married,2235,1,Yes,14,Excellent,Very High,2,9,3,Good,9,7,6,8
890,54,No,Travel_Frequently,Research & Development,1,Masters,Life Sciences,1,1245,Very High,Female,High,Senior,Manufacturing Director,High,Divorced,10502,7,No,17,Excellent,Low,1,33,2,Bad,5,4,1,4
891,44,No,Travel_Rarely,Research & Development,2,Below College,Life Sciences,1,1246,Low,Female,Very High,Entry Level,Research Scientist,Very High,Married,2011,1,No,13,Excellent,Very High,1,10,5,Better,10,5,7,7
892,19,Yes,Non-Travel,Research & Development,10,Bachelors,Medical,1,1248,Low,Female,Medium,Entry Level,Research Scientist,Medium,Single,1859,1,Yes,25,Outstanding,Medium,0,1,2,Best,1,1,0,0
893,29,No,Travel_Rarely,Research & Development,1,Bachelors,Life Sciences,1,1249,Low,Female,High,Entry Level,Research Scientist,Very High,Divorced,3760,1,No,15,Excellent,Low,3,3,5,Better,3,2,1,2
894,54,No,Travel_Rarely,Research & Development,3,Bachelors,Life Sciences,1,1250,Very High,Male,High,Manager,Research Director,Very High,Married,17779,3,No,14,Excellent,Low,0,36,2,Better,10,9,0,9
895,31,No,Travel_Rarely,Research & Development,11,College,Medical,1,1251,High,Male,High,Junior,Healthcare Representative,Low,Married,6833,1,Yes,12,Excellent,Very High,0,6,2,Good,6,5,0,1
896,31,No,Travel_Rarely,Research & Development,24,Bachelors,Medical,1,1252,High,Female,Medium,Junior,Healthcare Representative,Low,Single,6812,1,No,19,Excellent,Medium,0,10,2,Better,10,9,1,8
897,59,No,Travel_Rarely,Sales,3,Bachelors,Life Sciences,1,1254,High,Female,Medium,Junior,Sales Executive,Very High,Single,5171,5,No,17,Excellent,Very High,0,13,2,Better,6,1,0,5
898,43,No,Travel_Rarely,Research & Development,3,Bachelors,Life Sciences,1,1255,High,Male,Low,Executive,Research Director,Very High,Married,19740,3,No,14,Excellent,Medium,1,25,2,Better,8,7,0,7
899,49,No,Travel_Rarely,Research & Development,4,College,Medical,1,1256,Low,Male,Medium,Executive,Manager,High,Married,18711,2,No,13,Excellent,High,1,23,2,Best,1,0,0,0
900,36,No,Travel_Frequently,Research & Development,3,Bachelors,Technical Degree,1,1257,High,Male,High,Entry Level,Research Scientist,Medium,Married,3692,1,No,12,Excellent,High,0,12,2,Good,11,10,0,7
901,48,No,Travel_Rarely,Research & Development,2,College,Technical Degree,1,1258,Very High,Male,Very High,Entry Level,Laboratory Technician,Medium,Single,2559,5,No,11,Excellent,High,0,7,4,Good,1,0,0,0
902,27,No,Travel_Rarely,Research & Development,4,College,Life Sciences,1,1259,Low,Male,High,Entry Level,Research Scientist,High,Divorced,2517,1,No,11,Excellent,Medium,3,5,2,Better,5,3,0,3
903,29,No,Travel_Rarely,Research & Development,7,Bachelors,Life Sciences,1,1260,High,Male,High,Junior,Healthcare Representative,Very High,Divorced,6623,1,Yes,11,Excellent,Medium,2,6,2,Better,6,0,1,0
904,48,No,Travel_Rarely,Research & Development,1,Bachelors,Life Sciences,1,1263,Very High,Male,Medium,Executive,Research Director,Very High,Single,18265,6,No,12,Excellent,High,0,25,3,Best,1,0,0,0
905,29,No,Travel_Rarely,Research & Development,1,Bachelors,Life Sciences,1,1264,Very High,Female,Medium,Manager,Research Director,Very High,Divorced,16124,3,No,14,Excellent,Medium,2,9,2,Good,7,7,1,7
906,34,No,Travel_Rarely,Research & Development,20,Bachelors,Technical Degree,1,1265,High,Female,Very High,Entry Level,Research Scientist,High,Married,2585,0,No,17,Excellent,Very High,0,2,5,Good,1,0,0,0
907,44,No,Travel_Rarely,Sales,5,Bachelors,Marketing,1,1267,Medium,Male,High,Executive,Manager,Medium,Married,18213,7,No,11,Excellent,High,1,26,5,Better,22,9,3,10
908,33,No,Travel_Rarely,Sales,10,Phd,Marketing,1,1268,Very High,Male,Very High,Senior,Sales Executive,High,Divorced,8380,0,Yes,14,Excellent,Very High,2,10,3,Better,9,8,0,8
909,19,No,Travel_Rarely,Research & Development,25,Bachelors,Life Sciences,1,1269,Medium,Female,Very High,Entry Level,Research Scientist,Very High,Single,2994,1,Yes,12,Excellent,Very High,0,1,2,Better,1,0,0,1
910,23,No,Travel_Rarely,Research & Development,1,College,Life Sciences,1,1270,Very High,Male,High,Entry Level,Research Scientist,High,Married,1223,1,No,22,Outstanding,Very High,1,1,2,Better,1,0,0,1
911,25,Yes,Travel_Frequently,Sales,24,Below College,Life Sciences,1,1273,High,Male,Low,Entry Level,Sales Representative,Very High,Single,1118,1,Yes,14,Excellent,Very High,0,1,4,Better,1,0,1,0
912,26,No,Travel_Rarely,Research & Development,4,College,Life Sciences,1,1275,High,Male,High,Entry Level,Research Scientist,Very High,Single,2875,1,Yes,20,Outstanding,Medium,0,8,2,Good,8,5,2,2
913,45,Yes,Travel_Rarely,Sales,2,Bachelors,Marketing,1,1277,Low,Female,Low,Executive,Manager,Medium,Single,18824,2,Yes,16,Excellent,Low,0,26,2,Better,24,10,1,11
914,55,No,Non-Travel,Research & Development,8,Below College,Medical,1,1278,Very High,Male,Medium,Manager,Healthcare Representative,Medium,Divorced,13577,1,Yes,15,Excellent,Very High,1,34,3,Better,33,9,15,0
915,21,Yes,Travel_Frequently,Research & Development,10,College,Life Sciences,1,1279,Low,Female,Medium,Entry Level,Laboratory Technician,High,Single,2625,1,No,20,Outstanding,High,0,2,2,Bad,2,2,2,2
916,46,No,Travel_Rarely,Sales,4,College,Marketing,1,1280,Very High,Female,Medium,Executive,Manager,Medium,Married,18789,2,No,14,Excellent,High,1,26,2,Better,11,4,0,8
917,34,No,Travel_Rarely,Sales,2,Bachelors,Marketing,1,1281,High,Female,High,Junior,Sales Executive,Low,Single,4538,0,Yes,12,Excellent,Very High,0,4,3,Better,3,2,0,2
918,51,No,Travel_Frequently,Sales,9,Bachelors,Life Sciences,1,1282,Very High,Male,High,Executive,Manager,Medium,Divorced,19847,4,Yes,24,Outstanding,Low,1,31,5,Good,29,10,11,10
919,59,No,Travel_Rarely,Research & Development,18,Masters,Medical,1,1283,Very High,Male,High,Senior,Manufacturing Director,Very High,Single,10512,6,No,12,Excellent,Very High,0,25,6,Good,9,7,5,4
920,34,No,Travel_Frequently,Research & Development,19,Bachelors,Medical,1,1285,High,Female,High,Junior,Laboratory Technician,Medium,Divorced,4444,4,No,13,Excellent,High,2,15,2,Best,11,8,5,10
921,28,No,Travel_Frequently,Research & Development,1,Masters,Medical,1,1286,Very High,Male,High,Entry Level,Laboratory Technician,High,Single,2154,0,Yes,11,Excellent,High,0,5,2,Good,4,2,0,2
922,44,No,Travel_Rarely,Research & Development,4,College,Life Sciences,1,1288,High,Male,Very High,Executive,Manager,Low,Divorced,19190,1,No,14,Excellent,Very High,2,26,4,Good,25,9,14,13
923,34,No,Travel_Frequently,Human Resources,11,Bachelors,Life Sciences,1,1289,High,Male,Medium,Junior,Human Resources,Medium,Married,4490,4,No,11,Excellent,Very High,2,14,5,Best,10,9,1,8
924,35,No,Travel_Rarely,Research & Development,6,Below College,Life Sciences,1,1291,High,Male,High,Entry Level,Research Scientist,High,Married,3506,0,Yes,14,Excellent,Very High,0,4,3,Better,3,2,2,2
925,42,No,Travel_Rarely,Research & Development,7,Masters,Medical,1,1292,Medium,Female,Very High,Junior,Research Scientist,Medium,Married,2372,6,Yes,16,Excellent,Very High,0,18,2,Better,1,0,0,0
926,43,No,Travel_Rarely,Sales,4,Masters,Marketing,1,1293,Very High,Female,Medium,Senior,Sales Executive,Very High,Single,10231,3,No,14,Excellent,Very High,0,23,3,Best,21,7,15,17
927,36,No,Travel_Rarely,Research & Development,2,Masters,Life Sciences,1,1294,High,Female,High,Junior,Manufacturing Director,Medium,Single,5410,9,Yes,11,Excellent,Very High,0,18,2,Better,16,14,5,12
928,44,Yes,Travel_Rarely,Research & Development,15,Bachelors,Medical,1,1295,Low,Female,High,Senior,Healthcare Representative,Very High,Married,7978,1,No,11,Excellent,Very High,1,10,2,Better,10,7,0,5
929,28,No,Travel_Frequently,Research & Development,2,Bachelors,Life Sciences,1,1296,Very High,Male,Medium,Entry Level,Laboratory Technician,Very High,Married,3867,1,Yes,12,Excellent,Medium,1,2,2,Better,2,2,2,2
930,51,No,Travel_Frequently,Research & Development,6,College,Medical,1,1297,Medium,Female,Medium,Entry Level,Laboratory Technician,High,Single,2838,0,No,14,Excellent,Medium,0,8,6,Good,7,0,7,7
931,30,No,Non-Travel,Research & Development,9,College,Medical,1,1298,High,Female,High,Junior,Manufacturing Director,High,Single,4695,7,Yes,18,Excellent,High,0,10,3,Better,8,4,1,7
932,29,Yes,Travel_Rarely,Research & Development,7,Bachelors,Technical Degree,1,1299,Medium,Female,High,Entry Level,Laboratory Technician,High,Divorced,3339,3,Yes,13,Excellent,Low,2,10,2,Better,7,7,7,7
933,28,No,Travel_Rarely,Research & Development,1,Bachelors,Technical Degree,1,1301,Very High,Male,High,Entry Level,Research Scientist,Low,Single,2080,2,No,11,Excellent,Medium,0,5,2,Good,3,2,1,2
934,25,No,Travel_Rarely,Research & Development,1,Bachelors,Medical,1,1303,Very High,Female,High,Entry Level,Research Scientist,Medium,Single,2096,1,No,18,Excellent,Very High,0,2,3,Good,2,2,2,1
935,32,No,Travel_Rarely,Sales,8,Bachelors,Medical,1,1304,High,Male,Very High,Junior,Sales Executive,Very High,Married,6209,1,No,15,Excellent,High,2,10,4,Best,10,7,0,8
936,45,No,Travel_Frequently,Research & Development,25,Bachelors,Medical,1,1306,Medium,Female,High,Executive,Manager,Medium,Single,18061,3,No,22,Outstanding,High,0,22,4,Better,0,0,0,0
937,39,No,Travel_Rarely,Research & Development,13,Masters,Medical,1,1307,High,Female,Medium,Manager,Manager,Medium,Divorced,17123,6,Yes,13,Excellent,Very High,2,21,4,Better,19,9,15,2
938,58,No,Travel_Rarely,Research & Development,23,Masters,Life Sciences,1,1308,Low,Male,High,Entry Level,Research Scientist,High,Divorced,2372,1,No,12,Excellent,Very High,2,2,3,Better,2,2,2,2
939,32,Yes,Travel_Rarely,Research & Development,7,College,Life Sciences,1,1309,Very High,Male,High,Junior,Laboratory Technician,High,Married,4883,1,No,18,Excellent,Low,1,10,3,Better,10,4,1,1
940,39,Yes,Travel_Rarely,Research & Development,23,Bachelors,Medical,1,1310,High,Male,High,Entry Level,Research Scientist,Low,Single,3904,0,No,13,Excellent,Low,0,6,2,Better,5,2,0,3
941,30,No,Travel_Rarely,Research & Development,6,Bachelors,Technical Degree,1,1311,Low,Female,Medium,Junior,Laboratory Technician,Very High,Married,4627,0,No,12,Excellent,Low,1,10,6,Better,9,2,6,7
942,36,No,Travel_Rarely,Research & Development,10,Masters,Technical Degree,1,1312,Very High,Female,High,Senior,Healthcare Representative,High,Married,7094,3,No,12,Excellent,Low,0,10,0,Better,7,7,1,7
943,46,No,Travel_Rarely,Human Resources,1,College,Life Sciences,1,1314,Very High,Female,High,Entry Level,Human Resources,Low,Single,3423,6,No,12,Excellent,High,0,10,3,Best,7,6,5,7
944,28,No,Non-Travel,Research & Development,1,Bachelors,Life Sciences,1,1315,High,Female,Low,Junior,Laboratory Technician,Very High,Married,6674,0,No,11,Excellent,Low,3,10,6,Better,9,8,7,5
945,50,No,Travel_Rarely,Research & Development,28,Bachelors,Life Sciences,1,1317,Very High,Female,High,Manager,Research Director,Low,Married,16880,4,Yes,11,Excellent,Medium,0,25,2,Better,3,2,1,2
946,40,Yes,Travel_Rarely,Sales,25,Masters,Marketing,1,1318,Very High,Male,Medium,Senior,Sales Executive,Medium,Single,9094,2,Yes,12,Excellent,High,0,9,2,Better,5,4,1,0
947,52,Yes,Travel_Rarely,Sales,5,Bachelors,Life Sciences,1,1319,Medium,Male,High,Senior,Sales Executive,Medium,Single,8446,9,Yes,19,Excellent,High,0,10,2,Good,8,7,7,7
948,30,No,Travel_Rarely,Research & Development,17,Masters,Medical,1,1321,Medium,Female,High,Senior,Manager,Low,Married,11916,1,Yes,23,Outstanding,Very High,2,9,2,Better,9,1,0,8
949,39,No,Travel_Rarely,Research & Development,18,College,Life Sciences,1,1322,Low,Male,High,Junior,Manufacturing Director,High,Single,4534,0,No,11,Excellent,Low,0,9,6,Better,8,7,1,7
950,31,No,Non-Travel,Sales,2,Masters,Life Sciences,1,1324,Very High,Female,High,Senior,Sales Executive,High,Divorced,9852,1,Yes,19,Excellent,Low,1,10,5,Good,10,8,9,6
